transaction_id;platform_id;platform_name;platform_country;certificate_id;certificate_name;certificate_type;certificate_language;course_id;course_name;course_category;course_info;online_date;student_id;student_name;student_email;student_country;student_age;issue_date;certificate_fee;payment_method
10209;77;ZenithWorks;Israel;32;Cybersecurity Awareness Certificate;completion;German;;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;669;Yuki Martins;yuki.martins18@yahoo.com;Germany;36;11/02/2022;102,97;Debit Card
586;10;DevSphere;Germany;33;Cybersecurity Awareness Certificate;completion;Italian;;Business Intelligence Foundations;Business & Management;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";10/07/2027;425;Hina Taylor;hina.taylor383@yahoo.com;Netherlands;41;10/02/2034;325,92;PayPal
899;11;ByteForge;United Kingdom;33;Cybersecurity Awareness Certificate;completion;Italian;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;385;Olivia Nair;olivia.nair679@gmail.com;United States;23;14/12/2025;853,9;PayPal
1125;35;CoreEngineering;Japan;33;Cybersecurity Awareness Certificate;completion;Italian;8;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;753;Amina Richard;amina.richard57@hotmail.com;Brazil;25;27/10/2021;78,35;Credit Card
1369;16;TechBridge;India;33;Cybersecurity Awareness Certificate;completion;Italian;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;919;Ana Durand;ana.durand203@outlook.com;France;58;22/06/2033;62,03;Debit Card
1571;34;SystemsLab;United States;33;Cybersecurity Awareness Certificate;completion;Italian;;HR Analytics;Data Science & AI;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";14/09/2027;771;Wei Jones;wei.jones126@outlook.com;United Kingdom;55;30/12/2028;662,02;Credit Card
1613;11;ByteForge;United Kingdom;33;Cybersecurity Awareness Certificate;completion;Italian;;Digital Marketing Analytics;Data Science & AI;"Prepares students to measure campaign performance and customer behavior; requires basic marketing concepts.";22/04/2026;959;Pedro Garcia;pedro.garcia661@hotmail.com;United States;30;17/12/2025;699,43;PayPal
1979;35;CoreEngineering;Japan;33;Cybersecurity Awareness Certificate;completion;Italian;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;131;Michael Costa;michael.costa469@yahoo.com;India;48;29/01/2031;1236,53;Credit Card
3439;39;Mechanica Academy;Italy;33;Cybersecurity Awareness Certificate;completion;Italian;;Excel for Professionals;Finance & Accounting;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";06/08/2026;78;Mariana Costa;mariana.costa842@protonmail.com;United States;38;04/11/2025;50,95;Credit Card
3485;13;StackUniversity;Canada;33;Cybersecurity Awareness Certificate;completion;Italian;;Statistics for Decision Making;Data Science & AI;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";21/08/2028;999;Raj Esposito;raj.esposito228@protonmail.com;United States;54;16/01/2030;97,94;Credit Card
4303;36;ApexEngineering;South Korea;33;Cybersecurity Awareness Certificate;completion;Italian;;Leadership in Digital Teams;Business & Management;"Prepares students to manage remote and digital teams effectively; requires workplace experience or interest.";20/01/2026;924;Jin Pereira;jin.pereira492@icloud.com;Spain;48;10/02/2024;120;Credit Card
5259;36;ApexEngineering;South Korea;33;Cybersecurity Awareness Certificate;completion;Italian;8;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;924;Jin Pereira;jin.pereira492@icloud.com;Spain;48;10/02/2024;120;Credit Card
5296;39;Mechanica Academy;Italy;33;Cybersecurity Awareness Certificate;completion;Italian;8;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;78;Mariana Costa;mariana.costa842@protonmail.com;United States;38;04/11/2025;50,95;Credit Card
5337;13;StackUniversity;Canada;33;Cybersecurity Awareness Certificate;completion;Italian;;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;69;Elizabeth Garcia;elizabeth.garcia214@outlook.com;India;31;02/08/2024;103,2;Credit Card
5381;22;AgileWorks;United States;33;Cybersecurity Awareness Certificate;completion;Italian;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;307;Karen Smith;karen.smith924@yahoo.com;Portugal;55;21/11/2025;120;Credit Card
5427;28;SkillForge;United States;33;Cybersecurity Awareness Certificate;completion;Italian;;Web Development Basics;Technology & IT;"Prepares students to understand front-end and back-end web concepts; requires basic computer literacy.";22/05/2027;883;Ana Shah;ana.shah535@yahoo.com;Spain;47;22/01/2026;497,42;PayPal
6143;9;CodeCraft Academy;United States;33;Cybersecurity Awareness Certificate;completion;Italian;31;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;306;Omar Schmidt;omar.schmidt787@gmail.com;Australia;55;16/07/2025;92,19;Debit Card
6827;11;ByteForge;United Kingdom;33;Cybersecurity Awareness Certificate;completion;Italian;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;991;Priya Kumar;priya.kumar774@hotmail.com;Germany;35;03/11/2030;118,65;Credit Card
7737;9;CodeCraft Academy;United States;33;Cybersecurity Awareness Certificate;completion;Italian;8;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;306;Omar Schmidt;omar.schmidt787@gmail.com;Australia;55;16/07/2025;92,19;Debit Card
8064;13;StackUniversity;Canada;33;Cybersecurity Awareness Certificate;completion;Italian;8;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;999;Raj Esposito;raj.esposito228@protonmail.com;United States;54;16/01/2030;97,94;Credit Card
8163;9;CodeCraft Academy;United States;33;Cybersecurity Awareness Certificate;completion;Italian;26;Process Improvement Techniques;Business & Management;"Prepares students to improve processes using structured methods; requires analytical thinking.";01/10/2022;445;Linda Santos;linda.santos680@outlook.com;India;58;17/06/2028;357,12;PayPal
9326;10;DevSphere;Germany;33;Cybersecurity Awareness Certificate;completion;Italian;;Business Intelligence Foundations;Business & Management;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";10/07/2027;425;Hina Taylor;hina.taylor383@yahoo.com;Netherlands;41;10/02/2034;325,92;PayPal
9817;29;CareerCraft;United Kingdom;33;Cybersecurity Awareness Certificate;completion;Italian;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;598;Robert Robert;robert.robert941@yahoo.com;France;29;01/11/2032;60,27;Credit Card
9862;13;StackUniversity;Canada;33;Cybersecurity Awareness Certificate;completion;Italian;;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;561;Arjun Wilson;arjun.wilson584@hotmail.com;Mexico;24;06/06/2035;99,29;PayPal
10114;9;CodeCraft Academy;United States;33;Cybersecurity Awareness Certificate;completion;Italian;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;306;Omar Schmidt;omar.schmidt787@gmail.com;Australia;55;16/07/2025;92,19;Debit Card
10501;10;DevSphere;Germany;33;Cybersecurity Awareness Certificate;completion;Italian;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;425;Hina Taylor;hina.taylor383@yahoo.com;Netherlands;41;10/02/2034;325,92;PayPal
10544;15;NetForge;Sweden;33;Cybersecurity Awareness Certificate;completion;Italian;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;676;Priya Rodrigues;priya.rodrigues776@protonmail.com;United States;45;11/05/2030;65,04;Bank Transfer
61;11;ByteForge;United Kingdom;34;Cybersecurity Awareness Certificate;completion;Portuguese;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;302;Ava Robert;ava.robert406@yahoo.com;Germany;52;11/07/2024;772,21;Credit Card
171;72;CoreHub;France;34;Cybersecurity Awareness Certificate;completion;Portuguese;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;130;Jessica Bernard;jessica.bernard420@yahoo.com;Netherlands;53;25/02/2026;116,31;Credit Card
228;30;ProDev Hub;Australia;34;Cybersecurity Awareness Certificate;completion;Portuguese;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;549;Jennifer Costa;jennifer.costa492@icloud.com;United States;43;04/08/2032;116,88;Credit Card
342;2;NeuralForge;Germany;34;Cybersecurity Awareness Certificate;completion;Portuguese;8;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;686;Omar Fischer;omar.fischer545@outlook.com;United States;30;15/10/2024;863,99;Credit Card
647;72;CoreHub;France;34;Cybersecurity Awareness Certificate;completion;Portuguese;8;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;130;Jessica Bernard;jessica.bernard420@yahoo.com;Netherlands;53;25/02/2026;116,31;Credit Card
691;68;SkillArc;United Kingdom;34;Cybersecurity Awareness Certificate;completion;Portuguese;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;812;Thomas Pereira;thomas.pereira622@outlook.com;India;49;21/03/2024;92,29;Debit Card
708;9;CodeCraft Academy;United States;34;Cybersecurity Awareness Certificate;completion;Portuguese;22;Leadership in Digital Teams;Business & Management;"Prepares students to manage remote and digital teams effectively; requires workplace experience or interest.";20/01/2026;440;Liam Brown;liam.brown476@outlook.com;Other;57;28/02/2027;272;Credit Card
768;11;ByteForge;United Kingdom;34;Cybersecurity Awareness Certificate;completion;Portuguese;20;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;122;Barbara Bruno;barbara.bruno121@icloud.com;United States;19;27/09/2030;292,79;Credit Card
915;52;StackBridge;South Korea;34;Cybersecurity Awareness Certificate;completion;Portuguese;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;720;Linda Smith;linda.smith844@protonmail.com;India;51;06/02/2026;76,88;Bank Transfer
943;77;ZenithWorks;Israel;34;Cybersecurity Awareness Certificate;completion;Portuguese;8;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;605;Liam Gupta;liam.gupta501@outlook.com;Brazil;31;26/06/2021;96,73;Credit Card
1062;20;CapitalLearn;Singapore;34;Cybersecurity Awareness Certificate;completion;Portuguese;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;38;Olivia Wilson;olivia.wilson524@yahoo.com;India;42;20/04/2024;75,22;PayPal
